DailyRate,Department,EmployeeNumber,Application ID,HourlyRate,JobLevel,JobRole,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,Employee Source
469,Research & Development,14767,137885,46,1,Research Scientist,3692,9256,2,Y,0,2,11,10,Company Website
845,Sales,14768,138077,78,5,Manager,18824,2493,2,Y,0,2,24,10,GlassDoor
845,Sales,14848,138078,78,5,Manager,18824,2493,1,Y,0,2,24,10,GlassDoor
845,Sales,14850,138080,78,5,Manager,18824,2493,2,Y,0,2,24,10,GlassDoor
845,Sales,14854,138081,78,5,Manager,18824,2493,1,Y,0,2,24,10,GlassDoor
845,Sales,14855,138085,78,5,Manager,18824,2493,2,Y,0,2,24,10,GlassDoor
845,Sales,14856,138086,78,5,Manager,18824,2493,1,Y,0,2,24,10,GlassDoor
845,Sales,14858,138088,78,5,Manager,18824,2493,2,Y,0,2,24,10,GlassDoor
845,Sales,14862,138089,78,5,Manager,18824,2493,1,Y,0,2,24,10,GlassDoor
541,Sales,14863,138093,78,4,Healthcare Representative,13577,25592,1,Y,1,3,33,9,Company Website
541,Sales,14992,138094,78,4,Healthcare Representative,13577,25592,0,Y,1,3,33,9,Company Website
541,Sales,14993,138096,78,4,Healthcare Representative,13577,25592,1,Y,1,3,33,9,Company Website
541,Sales,14995,138097,78,4,Healthcare Representative,13577,25592,0,Y,1,3,33,9,Company Website
541,Sales,14996,138103,78,4,Healthcare Representative,13577,25592,1,Y,1,3,33,9,Company Website
541,Sales,15000,138104,78,4,Healthcare Representative,13577,25592,0,Y,1,3,33,9,Company Website
541,Sales,15001,138106,78,4,Healthcare Representative,13577,25592,1,Y,1,3,33,9,Company Website
541,Sales,15003,138107,78,4,Healthcare Representative,13577,25592,0,Y,1,3,33,9,Company Website
164,Sales,15004,138209,78,1,Laboratory Technician,2154,6842,0,Y,0,2,4,2,GlassDoor
164,Sales,15087,138211,78,1,Laboratory Technician,2154,6842,1,Y,0,2,4,2,GlassDoor
164,Sales,15090,138214,78,1,Laboratory Technician,2154,6842,0,Y,0,2,4,2,GlassDoor
164,Sales,15091,138215,78,1,Laboratory Technician,2154,6842,1,Y,0,2,4,2,GlassDoor
164,Sales,15092,138217,78,1,Laboratory Technician,2154,6842,0,Y,0,2,4,2,GlassDoor
164,Sales,15095,138219,78,1,Laboratory Technician,2154,6842,1,Y,0,2,4,2,GlassDoor
164,Sales,15098,138222,78,1,Laboratory Technician,2154,6842,0,Y,0,2,4,2,GlassDoor
164,Sales,15099,138223,78,1,Laboratory Technician,2154,6842,1,Y,0,2,4,2,GlassDoor
429,Research & Development,15100,138303,53,2,Manufacturing Director,5410,2323,9,Y,0,2,16,14,Indeed
429,Research & Development,15334,138305,53,2,Manufacturing Director,5410,2323,1,Y,0,2,16,14,Indeed
429,Research & Development,15335,138309,53,2,Manufacturing Director,5410,2323,9,Y,0,2,16,14,Indeed
429,Research & Development,15337,138310,53,2,Manufacturing Director,5410,2323,1,Y,0,2,16,14,Indeed
429,Research & Development,15338,138311,53,2,Manufacturing Director,5410,2323,9,Y,0,2,16,14,Indeed
429,Research & Development,15342,138313,53,2,Manufacturing Director,5410,2323,1,Y,0,2,16,14,Indeed
429,Research & Development,15343,138317,53,2,Manufacturing Director,5410,2323,9,Y,0,2,16,14,Indeed
429,Research & Development,15345,138318,53,2,Manufacturing Director,5410,2323,1,Y,0,2,16,14,Indeed
635,Sales,15346,138447,78,5,Manager,18061,13035,3,Y,0,4,0,0,GlassDoor
635,Sales,15508,138448,78,5,Manager,18061,13035,1,Y,0,4,0,0,GlassDoor
635,Sales,15510,138450,78,5,Manager,18061,13035,3,Y,0,4,0,0,GlassDoor
635,Sales,15514,138451,78,5,Manager,18061,13035,1,Y,0,4,0,0,GlassDoor
635,Sales,15515,138455,78,5,Manager,18061,13035,3,Y,0,4,0,0,GlassDoor
635,Sales,15516,138456,78,5,Manager,18061,13035,1,Y,0,4,0,0,GlassDoor
635,Sales,15518,138458,78,5,Manager,18061,13035,3,Y,0,4,0,0,GlassDoor
635,Sales,15522,138459,78,5,Manager,18061,13035,1,Y,0,4,0,0,GlassDoor
325,Research & Development,15523,138542,63,3,Healthcare Representative,7094,5747,3,Y,0,0,7,7,Seek
325,Research & Development,16156,138545,63,3,Healthcare Representative,7094,5747,0,Y,0,0,7,7,Seek
325,Research & Development,16158,138546,63,3,Healthcare Representative,7094,5747,3,Y,0,0,7,7,Seek
325,Research & Development,16159,138547,63,3,Healthcare Representative,7094,5747,0,Y,0,0,7,7,Seek
325,Research & Development,16160,138550,63,3,Healthcare Representative,7094,5747,3,Y,0,0,7,7,Seek
325,Research & Development,16164,138553,63,3,Healthcare Representative,7094,5747,0,Y,0,0,7,7,Seek
325,Research & Development,16166,138554,63,3,Healthcare Representative,7094,5747,3,Y,0,0,7,7,Seek
325,Research & Development,16167,138555,63,3,Healthcare Representative,7094,5747,0,Y,0,0,7,7,Seek
913,Research & Development,16168,138789,79,1,Research Scientist,3544,8532,9,Y,1,0,4,2,Company Website
913,Research & Development,16185,138790,79,1,Research Scientist,3544,8532,3,Y,1,0,4,2,Company Website
913,Research & Development,16187,138792,79,1,Research Scientist,3544,8532,9,Y,1,0,4,2,Company Website
913,Research & Development,16189,138793,79,1,Research Scientist,3544,8532,3,Y,1,0,4,2,Company Website
913,Research & Development,16190,138797,79,1,Research Scientist,3544,8532,9,Y,1,0,4,2,Company Website
913,Research & Development,16193,138798,79,1,Research Scientist,3544,8532,3,Y,1,0,4,2,Company Website
913,Research & Development,16195,138800,79,1,Research Scientist,3544,8532,9,Y,1,0,4,2,Company Website
913,Research & Development,16197,138801,79,1,Research Scientist,3544,8532,3,Y,1,0,4,2,Company Website
607,Sales,16198,138963,83,2,Sales Executive,4639,2261,2,Y,1,2,15,7,Seek
607,Sales,16293,138965,83,2,Sales Executive,4639,2261,5,Y,1,2,15,7,Seek
607,Sales,16296,138969,83,2,Sales Executive,4639,2261,2,Y,1,2,15,7,Seek
607,Sales,16297,138970,83,2,Sales Executive,4639,2261,5,Y,1,2,15,7,Seek
607,Sales,16298,138971,83,2,Sales Executive,4639,2261,2,Y,1,2,15,7,Seek
607,Sales,16301,138973,83,2,Sales Executive,4639,2261,5,Y,1,2,15,7,Seek
607,Sales,16304,138977,83,2,Sales Executive,4639,2261,2,Y,1,2,15,7,Seek
607,Sales,16305,138978,83,2,Sales Executive,4639,2261,5,Y,1,2,15,7,Seek
938,Research & Development,16306,139611,81,5,Research Director,19701,22456,3,Y,1,3,9,8,Jora
938,Research & Development,16309,139613,81,5,Research Director,19701,22456,1,Y,1,3,9,8,Jora
938,Research & Development,16312,139614,81,5,Research Director,19701,22456,3,Y,1,3,9,8,Jora
938,Research & Development,16313,139615,81,5,Research Director,19701,22456,1,Y,1,3,9,8,Jora
938,Research & Development,16314,139619,81,5,Research Director,19701,22456,3,Y,1,3,9,8,Jora
938,Research & Development,16317,139621,81,5,Research Director,19701,22456,1,Y,1,3,9,8,Jora
938,Research & Development,16320,139622,81,5,Research Director,19701,22456,3,Y,1,3,9,8,Jora
938,Research & Development,16321,139623,81,5,Research Director,19701,22456,1,Y,1,3,9,8,Jora
1174,Sales,16322,139640,99,2,Sales Executive,9278,20763,3,Y,0,3,5,4,Recruit.net
1174,Sales,16650,139642,99,2,Sales Executive,9278,20763,4,Y,0,3,5,4,Recruit.net
1174,Sales,16652,139644,99,2,Sales Executive,9278,20763,3,Y,0,3,5,4,Recruit.net
1174,Sales,16653,139645,99,2,Sales Executive,9278,20763,4,Y,0,3,5,4,Recruit.net
1174,Sales,16654,139648,99,2,Sales Executive,9278,20763,3,Y,0,3,5,4,Recruit.net
1174,Sales,16658,139650,99,2,Sales Executive,9278,20763,4,Y,0,3,5,4,Recruit.net
1174,Sales,16660,139652,99,2,Sales Executive,9278,20763,3,Y,0,3,5,4,Recruit.net
1174,Sales,16661,139653,99,2,Sales Executive,9278,20763,4,Y,0,3,5,4,Recruit.net
172,Research & Development,16662,139748,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17636,139751,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17638,139752,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17642,139753,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17643,139756,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17644,139759,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17646,139760,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
172,Research & Development,17650,139761,37,2,Laboratory Technician,5810,22604,1,Y,0,2,10,4,LinkedIn
329,Sales,17651,139764,98,2,Sales Executive,5647,13494,4,Y,2,3,3,2,Recruit.net
329,Sales,17927,139767,98,2,Sales Executive,5647,13494,7,Y,2,3,3,2,Recruit.net
329,Sales,17929,139768,98,2,Sales Executive,5647,13494,4,Y,2,3,3,2,Recruit.net
329,Sales,17933,139769,98,2,Sales Executive,5647,13494,7,Y,2,3,3,2,Recruit.net
329,Sales,17934,139772,98,2,Sales Executive,5647,13494,4,Y,2,3,3,2,Recruit.net
329,Sales,17935,139775,98,2,Sales Executive,5647,13494,7,Y,2,3,3,2,Recruit.net
329,Sales,17936,139776,98,2,Sales Executive,5647,13494,4,Y,2,3,3,2,Recruit.net
329,Sales,17940,139777,98,2,Sales Executive,5647,13494,7,Y,2,3,3,2,Recruit.net
796,Research & Development,17941,140105,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18033,140107,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18036,140108,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18037,140109,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18038,140113,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18041,140115,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18044,140116,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
796,Research & Development,18045,140117,83,3,Research Director,13757,25178,2,Y,1,5,9,8,Company Website
1157,Sales,18046,141091,70,1,Sales Representative,2644,17001,3,Y,0,3,3,2,Recruit.net
1157,Sales,18290,141093,70,1,Sales Representative,2644,17001,8,Y,0,3,3,2,Recruit.net
1157,Sales,18293,141097,70,1,Sales Representative,2644,17001,3,Y,0,3,3,2,Recruit.net
1157,Sales,18296,141098,70,1,Sales Representative,2644,17001,8,Y,0,3,3,2,Recruit.net
1157,Sales,18297,141099,70,1,Sales Representative,2644,17001,3,Y,0,3,3,2,Recruit.net
1157,Sales,18300,141101,70,1,Sales Representative,2644,17001,8,Y,0,3,3,2,Recruit.net
1157,Sales,18303,141105,70,1,Sales Representative,2644,17001,3,Y,0,3,3,2,Recruit.net
1157,Sales,18304,141106,70,1,Sales Representative,2644,17001,8,Y,0,3,3,2,Recruit.net
884,Sales,18599,141382,73,2,Sales Executive,6815,21447,6,Y,0,5,1,0,Company Website
884,Sales,18600,141384,73,2,Sales Executive,6815,21447,4,Y,0,5,1,0,Company Website
884,Sales,18602,141388,73,2,Sales Executive,6815,21447,6,Y,0,5,1,0,Company Website
884,Sales,18603,141389,73,2,Sales Executive,6815,21447,4,Y,0,5,1,0,Company Website
884,Sales,18607,141390,73,2,Sales Executive,6815,21447,6,Y,0,5,1,0,Company Website
884,Sales,18608,141391,73,2,Sales Executive,6815,21447,4,Y,0,5,1,0,Company Website
884,Sales,18610,141395,73,2,Sales Executive,6815,21447,6,Y,0,5,1,0,Company Website
884,Sales,18611,141396,73,2,Sales Executive,6815,21447,4,Y,0,5,1,0,Company Website
1302,Research & Development,18752,141488,80,2,Laboratory Technician,5562,19711,3,Y,1,3,3,2,GlassDoor
1302,Research & Development,18754,141491,80,2,Laboratory Technician,5562,19711,1,Y,1,3,3,2,GlassDoor
1302,Research & Development,18756,141492,80,2,Laboratory Technician,5562,19711,3,Y,1,3,3,2,GlassDoor
1302,Research & Development,18757,141493,80,2,Laboratory Technician,5562,19711,1,Y,1,3,3,2,GlassDoor
1302,Research & Development,18760,141496,80,2,Laboratory Technician,5562,19711,3,Y,1,3,3,2,GlassDoor
1302,Research & Development,18762,141499,80,2,Laboratory Technician,5562,19711,1,Y,1,3,3,2,GlassDoor
1302,Research & Development,18764,141500,80,2,Laboratory Technician,5562,19711,3,Y,1,3,3,2,GlassDoor
1302,Research & Development,18765,141501,80,2,Laboratory Technician,5562,19711,1,Y,1,3,3,2,GlassDoor
559,Research & Development,18871,141745,76,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
559,Research & Development,18874,141748,76,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
559,Research & Development,18875,141751,76,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
559,Research & Development,18876,141752,76,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
559,Research & Development,18879,141755,76,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
559,Research & Development,18882,141758,76,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
559,Research & Development,18883,141759,76,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
894,Research & Development,18884,142054,87,1,Research Scientist,3936,9953,1,Y,1,2,8,4,Indeed
894,Research & Development,18903,142055,87,1,Research Scientist,3936,9953,2,Y,1,2,8,4,Indeed
894,Research & Development,18905,142057,87,1,Research Scientist,3936,9953,1,Y,1,2,8,4,Indeed
894,Research & Development,18909,142058,87,1,Research Scientist,3936,9953,2,Y,1,2,8,4,Indeed
894,Research & Development,18910,142062,87,1,Research Scientist,3936,9953,1,Y,1,2,8,4,Indeed
894,Research & Development,18911,142063,87,1,Research Scientist,3936,9953,2,Y,1,2,8,4,Indeed
894,Research & Development,18913,142065,87,1,Research Scientist,3936,9953,1,Y,1,2,8,4,Indeed
894,Research & Development,18917,142066,87,1,Research Scientist,3936,9953,2,Y,1,2,8,4,Indeed
711,Research & Development,18918,142207,42,3,Healthcare Representative,8008,22792,4,Y,2,6,3,2,LinkedIn
711,Research & Development,18919,142209,42,3,Healthcare Representative,8008,22792,0,Y,2,6,3,2,LinkedIn
711,Research & Development,18921,142211,42,3,Healthcare Representative,8008,22792,4,Y,2,6,3,2,LinkedIn
711,Research & Development,18925,142212,42,3,Healthcare Representative,8008,22792,0,Y,2,6,3,2,LinkedIn
711,Research & Development,18926,142215,42,3,Healthcare Representative,8008,22792,4,Y,2,6,3,2,LinkedIn
711,Research & Development,18927,142217,42,3,Healthcare Representative,8008,22792,0,Y,2,6,3,2,LinkedIn
711,Research & Development,18929,142219,42,3,Healthcare Representative,8008,22792,4,Y,2,6,3,2,LinkedIn
711,Research & Development,18933,142220,42,3,Healthcare Representative,8008,22792,0,Y,2,6,3,2,LinkedIn
311,Research & Development,18934,142326,77,1,,2013,10950,2,Y,0,4,4,3,Company Website
311,Research & Development,19175,142329,77,1,Laboratory Technician,2013,10950,1,Y,0,4,4,3,Company Website
311,Research & Development,19178,142330,77,1,Laboratory Technician,2013,10950,2,Y,0,4,4,3,Company Website
311,Research & Development,19179,142331,77,1,Laboratory Technician,2013,10950,1,Y,0,4,4,3,Company Website
311,Research & Development,19180,142334,77,1,Laboratory Technician,2013,10950,2,Y,0,4,4,3,Company Website
311,Research & Development,19183,142337,77,1,Laboratory Technician,2013,10950,1,Y,0,4,4,3,Company Website
311,Research & Development,19186,142338,77,1,Laboratory Technician,2013,10950,2,Y,0,4,4,3,Company Website
311,Research & Development,19187,142339,77,1,Laboratory Technician,2013,10950,1,Y,0,4,4,3,Company Website
894,Research & Development,19188,142358,33,2,Manufacturing Director,4374,15411,0,Y,0,6,3,2,Adzuna
894,Research & Development,19506,142360,33,2,Manufacturing Director,4374,15411,1,Y,0,6,3,2,Adzuna
894,Research & Development,19508,142364,33,2,Manufacturing Director,4374,15411,0,Y,0,6,3,2,Adzuna
894,Research & Development,19510,142365,33,2,Manufacturing Director,4374,15411,1,Y,0,6,3,2,Adzuna
894,Research & Development,19511,142366,33,2,Manufacturing Director,4374,15411,0,Y,0,6,3,2,Adzuna
894,Research & Development,19514,142368,33,2,Manufacturing Director,4374,15411,1,Y,0,6,3,2,Adzuna
894,Research & Development,19516,142372,33,2,Manufacturing Director,4374,15411,0,Y,0,6,3,2,Adzuna
894,Research & Development,19518,142373,33,2,Manufacturing Director,4374,15411,1,Y,0,6,3,2,Adzuna
1040,Research & Development,19519,142374,79,2,Healthcare Representative,6842,26308,6,Y,1,3,5,4,GlassDoor
1040,Research & Development,19937,142376,79,2,Healthcare Representative,6842,26308,0,Y,1,3,5,4,GlassDoor
1040,Research & Development,19938,142380,79,2,Healthcare Representative,6842,26308,6,Y,1,3,5,4,GlassDoor
1040,Research & Development,19942,142381,79,2,Healthcare Representative,6842,26308,0,Y,1,3,5,4,GlassDoor
1040,Research & Development,19943,142382,79,2,Healthcare Representative,6842,26308,6,Y,1,3,5,4,GlassDoor
1040,Research & Development,19945,142384,79,2,Healthcare Representative,6842,26308,0,Y,1,3,5,4,GlassDoor
1040,Research & Development,19946,142388,79,2,Healthcare Representative,6842,26308,6,Y,1,3,5,4,GlassDoor
1040,Research & Development,19950,142389,79,2,Healthcare Representative,6842,26308,0,Y,1,3,5,4,GlassDoor
1351,Research & Development,19951,142630,80,2,Healthcare Representative,5347,7419,6,Y,2,2,3,2,Jora
1351,Research & Development,20017,142633,80,2,Healthcare Representative,5347,7419,0,Y,2,2,3,2,Jora
1351,Research & Development,20019,142634,80,2,Healthcare Representative,5347,7419,6,Y,2,2,3,2,Jora
1351,Research & Development,20022,142635,80,2,Healthcare Representative,5347,7419,0,Y,2,2,3,2,Jora
1351,Research & Development,20023,142638,80,2,Healthcare Representative,5347,7419,6,Y,2,2,3,2,Jora
1351,Research & Development,20025,142641,80,2,Healthcare Representative,5347,7419,0,Y,2,2,3,2,Jora
1351,Research & Development,20027,142642,80,2,Healthcare Representative,5347,7419,6,Y,2,2,3,2,Jora
1351,Research & Development,20030,142643,80,2,Healthcare Representative,5347,7419,0,Y,2,2,3,2,Jora
530,Sales,20031,142961,51,2,Sales Representative,4502,7439,3,Y,0,2,13,7,Company Website
530,Sales,20427,142963,51,2,Sales Representative,4502,7439,8,Y,0,2,13,7,Company Website
530,Sales,20429,142965,51,2,Sales Representative,4502,7439,3,Y,0,2,13,7,Company Website
530,Sales,20433,142966,51,2,Sales Representative,4502,7439,8,Y,0,2,13,7,Company Website
530,Sales,20434,142969,51,2,Sales Representative,4502,7439,3,Y,0,2,13,7,Company Website
530,Sales,20435,142971,51,2,Sales Representative,4502,7439,8,Y,0,2,13,7,Company Website
530,Sales,20437,142973,51,2,Sales Representative,4502,7439,3,Y,0,2,13,7,Company Website
530,Sales,20441,142974,51,2,Sales Representative,4502,7439,8,Y,0,2,13,7,Company Website
557,Sales,20442,143392,91,2,Sales Executive,8346,20943,1,Y,1,3,5,2,Company Website
557,Sales,20572,143393,91,2,Sales Executive,8346,20943,5,Y,1,3,5,2,Company Website
557,Sales,20573,143397,91,2,Sales Executive,8346,20943,1,Y,1,3,5,2,Company Website
557,Sales,20575,143398,91,2,Sales Executive,8346,20943,5,Y,1,3,5,2,Company Website
557,Sales,20576,143400,91,2,Sales Executive,8346,20943,1,Y,1,3,5,2,Company Website
557,Sales,20580,143401,91,2,Sales Executive,8346,20943,5,Y,1,3,5,2,Company Website
557,Sales,20581,143405,91,2,Sales Executive,8346,20943,1,Y,1,3,5,2,Company Website
557,Sales,20583,143406,91,2,Sales Executive,8346,20943,5,Y,1,3,5,2,Company Website
884,Research & Development,20584,143472,92,1,Research Scientist,2932,5586,0,Y,3,3,5,0,Seek
884,Research & Development,20668,143474,92,1,Research Scientist,2932,5586,4,Y,3,3,5,0,Seek
884,Research & Development,20669,143477,92,1,Research Scientist,2932,5586,0,Y,3,3,5,0,Seek
884,Research & Development,20671,143478,92,1,Research Scientist,2932,5586,4,Y,3,3,5,0,Seek
884,Research & Development,20672,143480,92,1,Research Scientist,2932,5586,0,Y,3,3,5,0,Seek
884,Research & Development,20676,143482,92,1,Research Scientist,2932,5586,4,Y,3,3,5,0,Seek
884,Research & Development,20677,143485,92,1,Research Scientist,2932,5586,0,Y,3,3,5,0,Seek
