Age,BusinessTravel,Education,EducationField,EmployeeNumber,Gender,MaritalStatus,TotalWorkingYears,NumCompaniesWorked,Over18
52,Travel_Rarely,1,Medical,19995,Male,Divorced,3,1,Y
25,Travel_Rarely,1,Marketing,19996,Male,Divorced,3,9,Y
54,Travel_Rarely,1,Medical,19997,Male,Divorced,3,1,Y
51,Travel_Rarely,1,Marketing,19998,Male,Divorced,3,9,Y
37,Travel_Rarely,1,Medical,19999,Male,Divorced,3,1,Y
49,Travel_Rarely,1,Marketing,20111,Male,Divorced,3,9,Y
20,Travel_Rarely,4,Medical,20113,Female,Married,9,9,Y
21,Travel_Rarely,4,Medical,20115,Female,Married,9,1,Y
52,Travel_Rarely,4,Medical,20116,Female,Married,9,9,Y
23,Travel_Rarely,4,Medical,20118,Female,Married,9,1,Y
40,Travel_Rarely,4,Medical,20120,Female,Married,9,9,Y
55,Travel_Rarely,4,Medical,20122,Female,Married,9,1,Y
60,Travel_Rarely,4,Medical,20123,Female,Married,9,9,Y
43,Travel_Rarely,4,Medical,20284,Female,Married,9,1,Y
58,Travel_Frequently,3,Life Sciences,20286,Male,Single,10,8,Y
55,Travel_Rarely,4,Medical,20287,Male,Single,10,8,Y
59,Travel_Frequently,3,Life Sciences,20288,Male,Single,10,0,Y
59,Travel_Rarely,4,Technical Degree,20292,Male,Single,10,0,Y
47,Travel_Frequently,3,Life Sciences,20294,Male,Single,10,8,Y
47,Travel_Rarely,4,Medical,20295,Male,Single,10,8,Y
41,Travel_Frequently,3,Life Sciences,20296,Male,Single,10,0,Y
25,Travel_Rarely,4,Technical Degree,20940,Male,Single,10,0,Y
58,Travel_Frequently,3,Life Sciences,20942,Male,Single,10,8,Y
54,Travel_Rarely,4,Medical,20943,Male,Single,10,8,Y
54,Travel_Frequently,3,Life Sciences,20944,Male,Single,10,0,Y
21,Travel_Rarely,4,Technical Degree,20948,Male,Single,10,0,Y
35,Travel_Frequently,3,Life Sciences,20950,Male,Single,10,8,Y
43,Travel_Rarely,4,Medical,20951,Male,Single,10,8,Y
20,Travel_Frequently,3,Life Sciences,20952,Male,Single,10,0,Y
22,Travel_Rarely,4,Technical Degree,21019,Male,Single,10,0,Y
23,Travel_Rarely,3,Technical Degree,21021,Female,Divorced,1,1,Y
40,Travel_Rarely,3,Life Sciences,21022,Female,Divorced,1,3,Y
56,Travel_Rarely,3,Technical Degree,21023,Female,Divorced,1,1,Y
36,Travel_Rarely,3,Life Sciences,21027,Female,Divorced,1,3,Y
57,Travel_Rarely,3,Technical Degree,21029,Female,Divorced,1,1,Y
51,Travel_Rarely,3,Life Sciences,21030,Female,Divorced,1,3,Y
22,Travel_Rarely,3,Technical Degree,21031,Female,Divorced,1,1,Y
47,Travel_Rarely,3,Life Sciences,21066,Female,Divorced,1,3,Y
18,Travel_Rarely,5,Other,21068,Male,Single,10,0,Y
52,Travel_Rarely,5,Medical,21072,Male,Single,10,0,Y
54,Travel_Rarely,5,Other,21073,Male,Single,10,0,Y
28,Travel_Rarely,5,Medical,21074,Male,Single,10,0,Y
43,Travel_Rarely,5,Other,21076,Male,Single,10,0,Y
22,Travel_Rarely,5,Medical,21080,Male,Single,10,0,Y
38,Travel_Rarely,5,Other,21081,Male,Single,10,0,Y
35,Travel_Rarely,5,Medical,21162,Male,Single,10,0,Y
55,Travel_Rarely,3,Other,21165,Male,Married,23,2,Y
42,Travel_Rarely,3,Medical,21166,Male,Married,23,2,Y
57,Travel_Rarely,3,Other,21167,Male,Married,23,2,Y
51,Travel_Rarely,3,Medical,21170,Male,Married,23,2,Y
37,Travel_Rarely,3,Other,21173,Male,Married,23,2,Y
57,Travel_Rarely,3,Medical,21174,Male,Married,23,2,Y
37,Travel_Rarely,3,Other,21175,Male,Married,23,2,Y
37,Travel_Rarely,3,Medical,21242,Male,Married,23,2,Y
50,Travel_Rarely,1,Other,21244,Female,Married,15,4,Y
34,Travel_Rarely,1,Medical,21246,Female,Married,15,3,Y
60,Travel_Rarely,1,Other,21247,Female,Married,15,4,Y
35,Travel_Rarely,1,Medical,21250,Female,Married,15,3,Y
34,Travel_Rarely,1,Other,21252,Female,Married,15,4,Y
24,Travel_Rarely,1,Medical,21254,Female,Married,15,3,Y
50,Travel_Rarely,1,Other,21255,Female,Married,15,4,Y
43,Travel_Rarely,1,Medical,21355,Female,Married,15,3,Y
35,Travel_Frequently,1,Medical,21357,Male,Married,11,1,Y
29,Travel_Frequently,1,Medical,21358,Male,Married,11,1,Y
29,Travel_Frequently,1,Medical,21359,Male,Married,11,1,Y
57,Travel_Frequently,1,Medical,21362,Male,Married,11,1,Y
43,Travel_Frequently,1,Medical,21364,Male,Married,11,1,Y
29,Travel_Frequently,1,Medical,21365,Male,Married,11,1,Y
35,Travel_Frequently,1,Medical,21366,Male,Married,11,1,Y
38,Travel_Frequently,1,Medical,21464,Male,Married,11,1,Y
56,Travel_Rarely,1,Life Sciences,21467,Male,Divorced,11,8,Y
50,Travel_Rarely,1,Technical Degree,21468,Male,Divorced,11,0,Y
27,Travel_Rarely,1,Life Sciences,21469,Male,Divorced,11,8,Y
39,Travel_Rarely,1,Technical Degree,21472,Male,Divorced,11,0,Y
58,Travel_Rarely,1,Life Sciences,21475,Male,Divorced,11,8,Y
54,Travel_Rarely,1,Technical Degree,21476,Male,Divorced,11,0,Y
50,Travel_Rarely,1,Life Sciences,21477,Male,Divorced,11,8,Y
27,Travel_Rarely,1,Technical Degree,21545,Male,Divorced,11,0,Y
19,Travel_Rarely,1,Medical,21547,Male,Married,1,1,Y
20,Travel_Rarely,1,Marketing,21548,Male,Married,1,0,Y
49,Travel_Rarely,1,Medical,21549,Male,Married,1,1,Y
19,Travel_Rarely,1,Marketing,21553,Male,Married,1,0,Y
20,Travel_Rarely,1,Medical,21555,Male,Married,1,1,Y
26,Travel_Rarely,1,Marketing,21556,Male,Married,1,0,Y
35,Travel_Rarely,1,Medical,21557,Male,Married,1,1,Y
43,Travel_Rarely,1,Marketing,22070,Male,Married,1,0,Y
38,Travel_Rarely,2,Other,22072,Male,Married,19,8,Y
25,Travel_Rarely,2,Medical,22073,Male,Married,19,3,Y
46,Travel_Rarely,2,Other,22074,Male,Married,19,8,Y
44,Travel_Rarely,2,Medical,22078,Male,Married,19,3,Y
31,Travel_Rarely,2,Other,22080,Male,Married,19,8,Y
57,Travel_Rarely,2,Medical,22081,Male,Married,19,3,Y
35,Travel_Rarely,2,Other,22082,Male,Married,19,8,Y
28,Travel_Rarely,2,Medical,22181,Male,Married,19,3,Y
36,Travel_Rarely,3,Life Sciences,22183,Male,Single,11,3,Y
39,Travel_Rarely,3,Marketing,22185,Male,Single,11,1,Y
21,Travel_Rarely,3,Life Sciences,22186,Male,Single,11,3,Y
34,Travel_Rarely,3,Marketing,22189,Male,Single,11,1,Y
24,Travel_Rarely,3,Life Sciences,22191,Male,Single,11,3,Y
28,Travel_Rarely,3,Marketing,22193,Male,Single,11,1,Y
56,Travel_Rarely,3,Life Sciences,22194,Male,Single,11,3,Y
52,Travel_Rarely,3,Marketing,22326,Male,Single,11,1,Y
39,Non-Travel,1,Technical Degree,22327,Male,Divorced,22,2,Y
41,Non-Travel,1,Life Sciences,22329,Male,Divorced,22,1,Y
32,Non-Travel,1,Technical Degree,22330,Male,Divorced,22,2,Y
44,Non-Travel,1,Life Sciences,22334,Male,Divorced,22,1,Y
59,Non-Travel,1,Technical Degree,22335,Male,Divorced,22,2,Y
47,Non-Travel,1,Life Sciences,22337,Male,Divorced,22,1,Y
47,Non-Travel,1,Technical Degree,22338,Male,Divorced,22,2,Y
36,Non-Travel,1,Life Sciences,23221,Male,Divorced,22,1,Y
55,Travel_Rarely,3,Technical Degree,23223,Male,Married,6,0,Y
49,Travel_Rarely,3,Medical,23224,Male,Married,6,7,Y
29,Travel_Rarely,3,Technical Degree,23225,Male,Married,6,0,Y
42,Travel_Rarely,3,Medical,23229,Male,Married,6,7,Y
37,Travel_Rarely,3,Technical Degree,23231,Male,Married,6,0,Y
28,Travel_Rarely,3,Medical,23232,Male,Married,6,7,Y
54,Travel_Rarely,3,Technical Degree,23233,Male,Married,6,0,Y
56,Travel_Rarely,3,Medical,23332,Male,Married,6,7,Y
52,Travel_Rarely,3,Life Sciences,23335,Male,Married,6,0,Y
60,Travel_Rarely,3,Life Sciences,23336,Male,Married,6,0,Y
38,Travel_Rarely,3,Life Sciences,23337,Male,Married,6,0,Y
60,Travel_Rarely,3,Life Sciences,23340,Male,Married,6,0,Y
45,Travel_Rarely,3,Life Sciences,23343,Male,Married,6,0,Y
33,Travel_Rarely,3,Life Sciences,23344,Male,Married,6,0,Y
44,Travel_Rarely,3,Life Sciences,23345,Male,Married,6,0,Y
25,Travel_Rarely,3,Life Sciences,23348,Male,Married,6,0,Y
57,Travel_Frequently,3,Technical Degree,23351,Male,Single,15,6,Y
18,Travel_Frequently,3,Other,23352,Male,Single,15,7,Y
18,Travel_Frequently,3,Technical Degree,23353,Male,Single,15,6,Y
35,Travel_Frequently,3,Other,23356,Male,Single,15,7,Y
30,Travel_Frequently,3,Technical Degree,23359,Male,Single,15,6,Y
39,Travel_Frequently,3,Other,23360,Male,Single,15,7,Y
55,Travel_Frequently,3,Technical Degree,23361,Male,Single,15,6,Y
51,Travel_Frequently,3,Other,508,Male,Single,15,7,Y
36,Travel_Rarely,3,Technical Degree,510,Male,Divorced,12,7,Y
44,Travel_Rarely,3,Life Sciences,511,Male,Divorced,12,5,Y
23,Travel_Rarely,3,Technical Degree,512,Male,Divorced,12,7,Y
56,Travel_Rarely,3,Life Sciences,518,Male,Divorced,12,5,Y
37,Travel_Rarely,3,Technical Degree,520,Male,Divorced,12,7,Y
26,Travel_Rarely,3,Life Sciences,521,Male,Divorced,12,5,Y
37,Travel_Rarely,3,Technical Degree,522,Male,Divorced,12,7,Y
55,Travel_Rarely,3,Life Sciences,7121,Male,Divorced,12,5,Y
52,Travel_Rarely,2,Other,7123,Male,Married,10,4,Y
58,Travel_Rarely,2,Medical,7126,Male,Married,10,1,Y
26,Travel_Rarely,2,Other,7127,Male,Married,10,4,Y
46,Travel_Rarely,2,Medical,7129,Male,Married,10,1,Y
25,Travel_Rarely,2,Other,7131,Male,Married,10,4,Y
52,Travel_Rarely,2,Medical,7134,Male,Married,10,1,Y
42,Travel_Rarely,2,Other,7135,Male,Married,10,4,Y
41,Travel_Rarely,2,Medical,7927,Male,Married,10,1,Y
35,Travel_Rarely,4,Medical,7929,Female,Single,5,1,Y
53,Travel_Rarely,4,Technical Degree,7931,Female,Single,5,4,Y
34,Travel_Rarely,4,Medical,7932,Female,Single,5,1,Y
27,Travel_Rarely,4,Technical Degree,7935,Female,Single,5,4,Y
33,Travel_Rarely,4,Medical,7937,Female,Single,5,1,Y
31,Travel_Rarely,4,Technical Degree,7939,Female,Single,5,4,Y
40,Travel_Rarely,4,Medical,7940,Female,Single,5,1,Y
34,Travel_Rarely,4,Technical Degree,11084,Female,Single,5,4,Y
54,Travel_Frequently,3,Human Resources,11085,Male,Single,8,2,Y
50,Travel_Frequently,3,Other,11087,Male,Single,8,4,Y
19,Travel_Frequently,3,Human Resources,11088,Male,Single,8,2,Y
22,Travel_Frequently,3,Other,11092,Male,Single,8,4,Y
31,Travel_Frequently,3,Human Resources,11093,Male,Single,8,2,Y
54,Travel_Frequently,3,Other,11095,Male,Single,8,4,Y
32,Travel_Frequently,3,Human Resources,11096,Male,Single,8,2,Y
50,Travel_Frequently,3,Other,15966,Male,Single,8,4,Y
22,Travel_Rarely,4,Life Sciences,15969,Male,Single,4,5,Y
36,Travel_Rarely,4,Medical,15970,Male,Single,4,1,Y
33,Travel_Rarely,4,Life Sciences,15971,Male,Single,4,5,Y
31,Travel_Rarely,4,Medical,15974,Male,Single,4,1,Y
18,Travel_Rarely,4,Life Sciences,15977,Male,Single,4,5,Y
37,Travel_Rarely,4,Medical,15978,Male,Single,4,1,Y
35,Travel_Rarely,4,Life Sciences,15979,Male,Single,4,5,Y
28,Travel_Rarely,4,Medical,22053,Male,Single,4,1,Y
30,Travel_Rarely,1,Marketing,22056,Male,Divorced,5,0,Y
44,Travel_Rarely,1,Life Sciences,22059,Male,Divorced,5,8,Y
33,Travel_Rarely,1,Marketing,22060,Male,Divorced,5,0,Y
25,Travel_Rarely,1,Life Sciences,22061,Male,Divorced,5,8,Y
34,Travel_Rarely,1,Marketing,22064,Male,Divorced,5,0,Y
33,Travel_Rarely,1,Life Sciences,22067,Male,Divorced,5,8,Y
25,Travel_Rarely,1,Marketing,22068,Male,Divorced,5,0,Y
29,Travel_Rarely,1,Life Sciences,71,Male,Divorced,5,8,Y
26,Travel_Rarely,1,Marketing,73,Female,Married,10,0,Y
30,Travel_Rarely,1,Life Sciences,75,Female,Married,10,0,Y
27,Travel_Rarely,1,Marketing,76,Female,Married,10,0,Y
36,Travel_Rarely,1,Life Sciences,79,Female,Married,10,0,Y
46,Travel_Rarely,1,Marketing,80,Female,Married,10,0,Y
46,Travel_Rarely,1,Life Sciences,83,Female,Married,10,0,Y
27,Travel_Rarely,1,Marketing,88,Female,Married,10,0,Y
41,Travel_Rarely,1,Life Sciences,90,Female,Married,10,0,Y
54,Travel_Rarely,4,Life Sciences,91,Female,Single,8,1,Y
48,Travel_Rarely,4,Medical,252,Female,Single,8,3,Y
35,Travel_Rarely,4,Life Sciences,348,Female,Single,8,1,Y
51,Travel_Rarely,4,Medical,373,Female,Single,8,3,Y
46,Travel_Rarely,4,Life Sciences,791,Female,Single,8,1,Y
50,Travel_Rarely,4,Medical,793,Female,Single,8,3,Y
32,Travel_Rarely,4,Life Sciences,795,Female,Single,8,1,Y
41,Travel_Rarely,4,Medical,796,Female,Single,8,3,Y
33,Travel_Frequently,3,Human Resources,799,Female,Married,1,1,Y
27,Travel_Frequently,3,Other,801,Female,Married,1,0,Y
34,Travel_Frequently,3,Human Resources,803,Female,Married,1,1,Y
30,Travel_Frequently,3,Other,804,Female,Married,1,0,Y
30,Travel_Frequently,3,Human Resources,823,Female,Married,1,1,Y
25,Travel_Frequently,3,Other,825,Female,Married,1,0,Y
40,Travel_Frequently,3,Human Resources,827,Female,Married,1,1,Y
32,Travel_Frequently,3,Other,828,Female,Married,1,0,Y
30,Travel_Rarely,1,Medical,831,Male,Married,6,9,Y
22,Travel_Rarely,1,Life Sciences,833,Male,Married,6,1,Y
55,Travel_Rarely,1,Medical,835,Male,Married,6,9,Y
26,Travel_Rarely,1,Life Sciences,836,Male,Married,6,1,Y
42,Travel_Rarely,1,Medical,872,Male,Married,6,9,Y
56,Travel_Rarely,1,Medical,873,Male,Married,2,0,Y
45,Travel_Rarely,1,Medical,875,Female,Divorced,3,0,Y
42,Travel_Rarely,1,Life Sciences,876,Male,Married,6,1,Y
18,Travel_Rarely,1,Medical,880,Male,Married,6,9,Y
46,Travel_Rarely,1,Life Sciences,881,Male,Married,6,1,Y
32,Travel_Rarely,4,Medical,883,Female,Single,6,0,Y
34,Travel_Rarely,3,Life Sciences,884,Female,Divorced,6,6,Y
56,Travel_Rarely,3,Life Sciences,904,Male,Divorced,5,1,Y
33,Travel_Rarely,4,Life Sciences,906,Female,Divorced,1,1,Y
41,Travel_Rarely,4,Life Sciences,907,Female,Divorced,1,1,Y
37,Travel_Rarely,4,Life Sciences,908,Female,Divorced,1,1,Y
48,Travel_Rarely,4,Life Sciences,912,Female,Divorced,1,1,Y
33,Travel_Rarely,4,Life Sciences,914,Female,Divorced,1,1,Y
59,Travel_Rarely,4,Life Sciences,915,Female,Divorced,1,1,Y
54,Travel_Rarely,4,Life Sciences,916,Female,Divorced,1,1,Y
55,Travel_Rarely,4,Life Sciences,1937,Female,Divorced,1,1,Y
23,Travel_Frequently,3,Life Sciences,1939,Male,Single,9,1,Y
24,Travel_Frequently,3,Marketing,1941,Male,Single,9,6,Y
32,Travel_Frequently,3,Life Sciences,1945,Male,Single,9,1,Y
59,Travel_Frequently,3,Marketing,1947,Male,Single,9,6,Y
25,Travel_Frequently,3,Life Sciences,1948,Male,Single,9,1,Y
56,Travel_Frequently,3,Marketing,1949,Male,Single,9,6,Y
38,Travel_Frequently,3,Life Sciences,2658,Male,Single,9,1,Y
18,Travel_Frequently,3,Marketing,2659,Male,Single,9,6,Y
21,Travel_Rarely,4,Life Sciences,2660,Male,Single,10,0,Y
51,Travel_Rarely,4,Life Sciences,2661,Male,Single,10,4,Y
60,Travel_Rarely,4,Life Sciences,2662,Male,Single,10,0,Y
24,Travel_Rarely,4,Life Sciences,2663,Male,Single,10,4,Y
48,Travel_Rarely,4,Life Sciences,2664,Male,Single,10,0,Y
35,Travel_Rarely,4,Life Sciences,2665,Male,Single,10,4,Y
48,Travel_Rarely,4,Life Sciences,2666,Male,Single,10,0,Y
60,Travel_Rarely,4,Life Sciences,2667,Male,Single,10,4,Y
24,Travel_Frequently,3,Life Sciences,2668,Male,Single,14,4,Y
51,Travel_Frequently,3,Medical,2669,Male,Single,14,6,Y
23,Travel_Frequently,3,Life Sciences,2670,Male,Single,14,4,Y
37,Travel_Frequently,3,Medical,2671,Male,Single,14,6,Y
38,Travel_Frequently,3,Life Sciences,2672,Male,Single,14,4,Y
45,Travel_Frequently,3,Medical,2674,Male,Single,14,6,Y
46,Travel_Frequently,3,Life Sciences,2675,Male,Single,14,4,Y
51,Travel_Frequently,3,Medical,2677,Male,Single,14,6,Y
55,Travel_Frequently,3,Life Sciences,2678,Male,Single,12,2,Y
32,Travel_Frequently,3,Medical,2682,Male,Single,12,7,Y
21,Travel_Frequently,3,Life Sciences,2684,Male,Single,12,2,Y
54,Travel_Frequently,3,Medical,2685,Male,Single,12,7,Y
43,Travel_Frequently,3,Life Sciences,2704,Male,Single,12,2,Y
51,Travel_Frequently,3,Medical,2706,Male,Single,12,7,Y
23,Travel_Frequently,3,Life Sciences,2708,Male,Single,12,2,Y
27,Travel_Frequently,3,Medical,2709,Male,Single,12,7,Y
36,Non-Travel,3,Medical,2712,Male,Divorced,6,6,Y
42,Travel_Rarely,3,Life Sciences,2714,Male,Divorced,6,6,Y
34,Travel_Rarely,3,Life Sciences,2716,Male,Divorced,6,3,Y
20,Non-Travel,3,Medical,2717,Male,Divorced,6,3,Y
43,Non-Travel,3,Medical,2800,Male,Divorced,6,6,Y
48,Travel_Rarely,3,Life Sciences,2802,Male,Divorced,6,6,Y
28,Travel_Rarely,3,Life Sciences,2804,Male,Divorced,6,3,Y
31,Non-Travel,3,Medical,2805,Male,Divorced,6,3,Y
44,Non-Travel,3,Medical,2808,Male,Divorced,6,6,Y
35,Travel_Rarely,3,Life Sciences,2810,Male,Divorced,6,3,Y
18,Non-Travel,3,Medical,2812,Male,Single,7,1,Y
34,Non-Travel,3,Medical,2813,Male,Divorced,6,6,Y
55,Travel_Rarely,3,Life Sciences,3140,Male,Divorced,6,6,Y
34,Travel_Rarely,3,Life Sciences,3143,Male,Divorced,6,3,Y
49,Non-Travel,3,Medical,3144,Male,Divorced,6,3,Y
20,Travel_Rarely,3,Life Sciences,3145,Male,Married,5,1,Y
26,Travel_Rarely,3,Life Sciences,3148,Male,Married,5,2,Y
54,Travel_Rarely,3,Life Sciences,3151,Male,Married,5,1,Y
20,Travel_Rarely,3,Life Sciences,3152,Male,Married,5,2,Y
51,Travel_Rarely,3,Life Sciences,3153,Male,Married,5,2,Y
60,Travel_Rarely,3,Life Sciences,3283,Male,Married,5,1,Y
30,Travel_Rarely,3,Life Sciences,3285,Male,Married,5,2,Y
54,Non-Travel,3,Medical,3287,Male,Divorced,1,1,Y
26,Non-Travel,3,Life Sciences,3288,Male,Divorced,1,2,Y
52,Non-Travel,3,Medical,3291,Male,Divorced,1,1,Y
35,Non-Travel,3,Life Sciences,3293,Male,Divorced,1,2,Y
24,Non-Travel,3,Medical,3295,Male,Divorced,1,1,Y
32,Non-Travel,3,Life Sciences,3296,Male,Divorced,1,2,Y
31,Non-Travel,3,Medical,3477,Male,Divorced,1,1,Y
49,Non-Travel,3,Life Sciences,3480,Male,Divorced,1,2,Y
46,Travel_Rarely,3,Technical Degree,3483,Male,Married,6,0,Y
53,Travel_Rarely,3,Medical,3484,Male,Married,6,3,Y
20,Travel_Rarely,3,Technical Degree,3485,Male,Married,6,0,Y
31,Travel_Rarely,3,Medical,3488,Male,Married,6,3,Y
34,Travel_Rarely,3,Technical Degree,3491,Male,Married,6,0,Y
40,Travel_Rarely,3,Medical,3492,Male,Married,6,3,Y
51,Travel_Rarely,3,Technical Degree,3910,Male,Married,6,0,Y
37,Travel_Rarely,3,Medical,3912,Male,Married,6,3,Y
47,Travel_Rarely,3,Medical,3913,Female,Single,7,1,Y
56,Travel_Rarely,3,Medical,3914,Female,Single,7,3,Y
31,Travel_Rarely,3,Medical,3918,Female,Single,7,1,Y
32,Travel_Rarely,3,Medical,3920,Female,Single,7,3,Y
55,Travel_Rarely,3,Medical,3921,Female,Single,7,1,Y
58,Travel_Rarely,3,Medical,3922,Female,Divorced,9,6,Y
56,Travel_Rarely,3,Medical,3974,Female,Single,7,1,Y
48,Travel_Rarely,3,Medical,3975,Female,Single,7,3,Y
43,Travel_Frequently,1,Technical Degree,3977,Male,Married,6,5,Y
47,Travel_Frequently,1,Human Resources,3978,Male,Married,6,1,Y
38,Travel_Frequently,1,Technical Degree,3982,Male,Married,6,5,Y
47,Travel_Frequently,1,Human Resources,3983,Male,Married,6,1,Y
55,Travel_Frequently,1,Technical Degree,3985,Male,Married,6,5,Y
51,Travel_Frequently,1,Human Resources,3986,Male,Married,6,1,Y
47,Travel_Frequently,1,Technical Degree,4914,Male,Married,6,5,Y
42,Travel_Frequently,1,Human Resources,4915,Male,Married,6,1,Y
47,Travel_Frequently,3,Life Sciences,4917,Female,Single,7,1,Y
36,Travel_Frequently,3,Medical,4918,Female,Single,7,7,Y
60,Travel_Frequently,3,Life Sciences,4922,Female,Single,7,1,Y
26,Travel_Frequently,3,Medical,4923,Female,Single,7,7,Y
33,Travel_Frequently,3,Life Sciences,4925,Female,Single,7,1,Y
49,Travel_Frequently,3,Medical,4926,Female,Single,7,7,Y
49,Travel_Frequently,3,Life Sciences,5168,Female,Single,7,1,Y
26,Travel_Frequently,3,Medical,5170,Female,Single,7,7,Y
29,Travel_Rarely,2,Life Sciences,5172,Male,Single,4,0,Y
37,Travel_Rarely,2,Life Sciences,5173,Male,Single,4,1,Y
60,Travel_Rarely,2,Life Sciences,5176,Male,Single,4,0,Y
30,Travel_Rarely,2,Life Sciences,5178,Male,Single,4,1,Y
39,Travel_Rarely,2,Life Sciences,5180,Male,Single,4,0,Y
55,Travel_Rarely,2,Life Sciences,5181,Male,Single,4,1,Y
50,Travel_Rarely,2,Life Sciences,5198,Male,Single,4,0,Y
59,Travel_Rarely,2,Life Sciences,5200,Male,Single,4,1,Y
45,Travel_Frequently,2,Life Sciences,5202,Male,Divorced,9,1,Y
34,Travel_Frequently,2,Medical,5203,Male,Divorced,9,3,Y
58,Travel_Frequently,2,Life Sciences,5206,Male,Divorced,9,1,Y
45,Travel_Frequently,2,Medical,5208,Male,Divorced,9,3,Y
55,Travel_Frequently,2,Life Sciences,5210,Male,Divorced,9,1,Y
26,Travel_Frequently,2,Medical,5211,Male,Divorced,9,3,Y
21,Travel_Frequently,2,Life Sciences,5341,Male,Divorced,9,1,Y
40,Travel_Frequently,2,Medical,5342,Male,Divorced,9,3,Y
46,Travel_Rarely,3,Life Sciences,5344,Male,Single,9,0,Y
25,Travel_Rarely,3,Life Sciences,5345,Male,Single,9,0,Y
55,Travel_Rarely,3,Life Sciences,5349,Male,Single,9,0,Y
27,Travel_Rarely,3,Life Sciences,5350,Male,Single,9,0,Y
48,Travel_Rarely,3,Life Sciences,5352,Male,Single,9,0,Y
27,Travel_Rarely,3,Life Sciences,5353,Male,Single,9,0,Y
35,Travel_Rarely,3,Life Sciences,5372,Male,Single,9,0,Y
45,Travel_Rarely,3,Life Sciences,5374,Male,Single,9,0,Y
55,Travel_Rarely,3,Life Sciences,5376,Female,Single,4,1,Y
22,Travel_Rarely,3,Life Sciences,5377,Female,Single,4,3,Y
40,Travel_Rarely,3,Life Sciences,5380,Female,Single,4,1,Y
22,Travel_Rarely,3,Life Sciences,5382,Female,Single,4,3,Y
21,Travel_Rarely,3,Life Sciences,5384,Female,Single,4,1,Y
45,Travel_Rarely,3,Life Sciences,5385,Female,Single,4,3,Y
24,Travel_Rarely,3,Life Sciences,5498,Female,Single,4,1,Y
38,Travel_Rarely,3,Life Sciences,5500,Female,Single,4,3,Y
46,Travel_Rarely,3,Life Sciences,5502,Male,Single,5,1,Y
35,Travel_Rarely,3,Life Sciences,5503,Male,Single,5,4,Y
44,Travel_Rarely,3,Life Sciences,5506,Male,Single,5,1,Y
32,Travel_Rarely,3,Life Sciences,5508,Male,Single,5,4,Y
20,Travel_Rarely,3,Life Sciences,5510,Male,Single,5,1,Y
49,Travel_Rarely,3,Life Sciences,5511,Male,Single,5,4,Y
29,Travel_Rarely,3,Life Sciences,5593,Male,Single,5,1,Y
18,Travel_Rarely,3,Life Sciences,5594,Male,Single,5,4,Y
35,Travel_Rarely,4,Life Sciences,5598,Male,Married,21,4,Y
40,Travel_Rarely,4,Life Sciences,5599,Male,Married,21,1,Y
53,Travel_Rarely,4,Life Sciences,5601,Male,Married,21,4,Y
49,Travel_Rarely,4,Life Sciences,5602,Male,Married,21,1,Y
58,Travel_Rarely,4,Life Sciences,5606,Male,Married,21,4,Y
38,Travel_Rarely,4,Life Sciences,5607,Male,Married,21,1,Y
58,Travel_Rarely,4,Life Sciences,5924,Male,Married,21,4,Y
49,Travel_Rarely,4,Life Sciences,5926,Male,Married,21,1,Y
23,Non-Travel,1,Marketing,5927,Male,Married,6,0,Y
54,Non-Travel,1,Human Resources,5928,Male,Married,6,4,Y
29,Non-Travel,1,Marketing,5932,Male,Married,6,0,Y
30,Non-Travel,1,Human Resources,5934,Male,Married,6,4,Y
52,Non-Travel,1,Marketing,5935,Male,Married,6,0,Y
36,Non-Travel,1,Human Resources,5936,Male,Married,6,4,Y
56,Non-Travel,1,Marketing,6035,Male,Married,6,0,Y
42,Non-Travel,1,Human Resources,6037,Male,Married,6,4,Y
27,Travel_Rarely,4,Marketing,6041,Female,Married,8,1,Y
53,Travel_Rarely,4,Marketing,6042,Female,Married,8,6,Y
54,Travel_Rarely,4,Marketing,6043,Female,Married,8,1,Y
42,Travel_Rarely,4,Marketing,6045,Female,Married,8,6,Y
44,Travel_Rarely,4,Marketing,6049,Female,Married,8,1,Y
31,Travel_Rarely,4,Marketing,6050,Female,Married,8,6,Y
31,Travel_Rarely,4,Marketing,6296,Female,Married,8,1,Y
