EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,EmployeeNumber
1,2,4,3,3,3958
3,3,3,3,4,3959
3,3,3,3,4,3963
3,3,3,3,4,3964
3,3,3,3,4,3966
3,3,3,3,4,3967
3,2,2,4,4,3971
1,1,4,3,1,3972
3,3,3,3,4,4070
3,3,3,3,4,4071
3,3,3,3,4,4075
1,2,1,3,4,4076
1,2,1,3,4,4078
1,2,1,3,4,4079
1,2,1,3,4,4083
1,2,1,3,4,4084
1,2,1,3,4,4410
1,2,1,3,4,4421
1,2,1,3,4,4570
2,3,3,3,4,4573
2,3,3,3,4,4576
2,3,3,4,4,4577
2,3,3,4,4,4578
2,3,3,3,4,4581
2,3,3,3,4,4584
2,3,3,4,4,4585
2,3,3,4,4,4624
4,4,1,3,3,4635
4,4,1,3,3,4735
4,4,1,3,3,4737
4,4,1,3,3,4740
4,4,1,3,3,4741
4,4,1,3,3,4742
4,4,1,3,3,4744
4,4,1,3,3,4747
1,3,1,3,3,4748
1,3,1,3,3,6136
1,3,1,3,1,6147
1,3,1,3,1,8039
1,3,1,3,1,8041
1,3,1,3,1,8045
1,3,1,3,1,8046
1,3,1,3,1,8047
1,3,1,3,1,8049
1,3,1,3,1,8053
1,4,3,3,4,8054
1,4,3,3,4,8566
1,4,3,3,4,8569
1,4,3,3,4,8572
1,4,3,3,4,8573
1,4,3,3,4,8574
1,4,3,3,4,8575
1,4,3,3,4,8576
4,3,2,3,4,8579
4,3,2,3,4,8582
3,3,3,4,4,8583
3,3,3,3,4,8934
3,3,3,3,4,8936
3,3,3,3,4,8940
3,3,3,4,4,8941
3,3,3,3,4,8943
3,3,3,3,4,8947
3,3,3,3,4,9125
2,3,3,3,4,9136
2,3,3,3,4,10017
2,3,1,3,4,10020
2,3,1,3,4,10023
2,3,1,3,4,10025
2,3,1,3,4,10028
2,3,1,3,4,10030
2,3,1,3,4,10031
2,3,1,3,4,10367
2,3,1,3,4,10369
3,3,4,3,2,10373
3,3,4,3,2,10374
4,3,1,4,4,10375
4,3,1,3,4,10377
4,3,1,4,4,10381
4,3,1,4,4,10382
4,3,1,4,4,10400
4,3,1,3,4,10401
4,3,1,4,4,10405
4,3,1,4,4,10407
3,4,3,3,3,10408
3,4,3,3,3,10412
3,4,3,3,3,10413
3,4,3,3,3,10416
3,4,3,3,3,10419
3,4,3,3,2,10420
3,4,3,3,1,10421
3,4,3,3,3,10424
3,4,3,3,3,10427
3,4,3,3,3,10428
4,3,4,4,4,11258
4,3,4,3,4,11260
4,3,4,3,4,11264
4,3,4,4,4,11265
4,3,4,3,4,11266
4,3,4,3,4,11268
4,3,3,3,3,11272
4,3,3,3,3,11273
1,2,4,3,4,11338
1,2,4,3,4,11339
1,2,4,3,4,11343
1,2,4,3,4,11345
1,2,4,3,4,11346
1,2,4,3,4,11350
1,2,4,3,4,11415
1,2,4,3,4,11416
1,3,4,3,3,11420
1,3,4,4,3,11422
1,3,4,3,3,11423
1,3,4,3,3,11427
1,3,4,3,3,11536
1,3,4,4,3,11537
1,3,4,3,3,11541
1,3,4,3,3,11542
3,3,4,3,2,11543
3,3,4,3,2,11547
3,3,4,3,2,11944
3,3,4,3,2,11955
3,3,4,3,2,12189
3,3,4,3,2,12191
4,3,4,3,3,12195
4,3,4,3,3,12196
4,3,4,3,3,12197
4,3,4,3,3,12199
4,3,4,3,3,12203
4,3,4,3,3,12204
4,3,4,3,3,12418
4,3,4,3,3,12429
3,3,3,3,3,13628
3,3,3,3,3,13630
3,3,3,3,3,13633
3,3,3,3,3,13635
3,3,3,3,3,13637
3,3,3,3,3,13640
3,3,3,3,3,13752
3,3,3,3,3,13755
3,4,2,3,4,13758
3,4,2,3,4,13759
3,4,2,3,4,13760
3,4,2,3,4,13763
3,4,2,3,4,13766
3,4,2,3,4,13767
3,2,1,3,3,14261
3,2,1,3,3,14263
3,2,1,4,3,14264
3,2,1,3,3,14267
3,2,1,3,3,14269
3,2,1,4,3,14270
3,3,4,3,3,14643
3,3,4,3,3,14653
3,3,4,3,3,15286
3,3,4,3,3,15287
3,3,4,3,3,15291
3,3,4,3,3,15293
3,3,1,4,3,15294
3,3,1,4,3,15298
3,2,2,4,1,15305
3,2,2,4,1,15315
3,2,2,3,1,16233
3,2,2,3,1,16234
3,2,2,4,1,16238
3,2,2,4,1,16240
3,2,2,3,1,16241
3,2,2,3,1,16245
3,2,2,3,3,16475
3,2,2,3,3,16486
3,3,1,3,3,16696
3,3,1,3,3,16699
3,3,1,3,3,16702
3,3,1,3,3,16703
3,3,1,3,3,16704
3,3,1,3,3,16707
4,3,3,3,2,16710
4,3,3,4,2,16711
4,3,3,3,2,17051
4,3,3,3,2,17060
4,3,3,3,2,17065
4,3,3,4,2,17067
4,3,3,3,2,17070
4,3,3,3,2,17072
3,3,3,3,1,17074
3,3,3,3,1,17077
3,3,3,3,1,17856
3,3,3,3,1,17865
3,3,3,3,1,17870
3,3,3,3,1,17872
4,2,2,3,4,17875
4,2,2,3,4,17878
3,3,3,3,4,17881
3,3,3,3,4,18739
3,3,3,3,4,18741
3,3,3,3,4,18744
3,3,3,3,4,18746
3,3,3,3,4,18748
4,1,1,3,3,18751
4,1,1,3,3,19082
3,3,2,4,3,19093
3,3,2,3,3,19099
3,3,2,3,3,19100
3,3,2,4,3,19104
3,3,2,3,3,19106
3,3,2,3,3,19107
4,3,3,3,1,19111
4,3,3,3,1,19238
4,4,2,3,2,19241
4,4,2,3,2,19244
4,4,2,3,2,19245
4,4,2,3,2,19248
4,4,2,3,2,19251
4,4,2,3,2,20112
4,4,2,3,2,20114
4,4,2,3,2,20117
4,3,4,3,2,20119
4,3,4,3,2,20121
4,2,2,3,4,20124
4,2,2,3,4,20267
4,2,2,3,4,20269
4,2,2,3,4,20273
4,2,2,3,4,20274
4,2,2,3,4,20275
3,2,4,3,3,20277
3,2,4,3,3,20281
4,3,4,3,2,20282
4,3,4,4,2,21742
4,3,4,3,2,21753
4,3,4,4,2,22408
4,3,4,3,2,22417
4,2,3,3,3,1437
4,2,3,4,3,1439
4,2,3,3,3,1442
4,2,3,3,3,1443
4,2,3,4,3,1444
4,2,3,3,3,1449
4,2,4,3,3,1450
4,2,4,3,3,2048
4,4,2,3,3,2051
4,4,2,3,3,2054
4,4,2,3,3,2055
4,4,2,3,3,2056
4,4,2,3,3,2059
4,4,2,3,3,2062
2,4,4,4,3,2063
2,4,4,3,3,9461
2,4,4,3,3,9463
2,4,4,4,3,9466
2,4,4,3,3,9467
2,4,4,3,3,9469
4,2,1,3,3,9471
4,2,1,3,3,9474
4,2,1,3,3,9475
4,2,1,3,3,21640
4,2,1,3,3,21643
4,2,1,3,3,21646
1,2,3,3,4,21647
1,2,3,3,4,21648
1,2,3,4,4,21651
1,2,3,4,4,21654
1,2,3,3,4,21655
1,2,3,3,4,23090
1,2,3,4,4,23092
1,2,3,4,4,23096
4,4,2,3,3,23097
4,4,2,3,3,23098
3,4,4,3,4,23100
3,4,4,3,4,23104
1,3,4,3,4,23105
1,3,4,3,4,23477
1,3,4,3,4,23479
1,3,4,3,4,23482
1,3,4,3,4,23483
1,3,4,3,4,23485
1,3,4,3,4,23487
1,3,4,3,4,23490
2,3,2,3,1,23491
2,3,2,3,1,1212
2,3,2,3,1,1214
2,3,3,4,1,1217
2,3,2,3,1,1218
2,3,2,3,1,1219
2,3,2,3,1,1221
2,3,3,4,1,1224
3,2,1,3,4,1225
3,2,1,4,4,1480
3,2,1,3,4,1482
3,2,1,3,4,1486
3,2,1,3,4,1487
3,2,1,4,4,1489
3,2,1,3,4,1493
3,2,1,3,4,1494
1,3,4,3,4,1738
1,3,4,3,4,1740
1,3,4,3,4,1743
1,3,4,3,4,1744
1,3,4,3,4,1745
1,3,4,3,4,1747
1,3,4,3,4,1750
1,3,4,3,4,1751
4,3,3,3,4,2880
4,3,3,3,4,2882
4,3,3,3,4,2886
4,3,3,3,4,2887
4,3,3,3,4,2888
4,3,3,3,4,2890
4,3,3,3,4,2894
4,3,3,3,4,2895
4,2,2,3,4,3109
4,2,2,3,4,3111
4,2,2,3,4,3114
4,2,2,3,4,3115
4,2,2,3,4,3117
4,2,2,3,4,3119
4,2,2,3,4,3122
4,2,2,3,4,3123
1,3,1,4,3,6485
1,3,1,3,3,6488
1,3,1,3,3,6489
1,3,1,3,4,6490
1,3,1,4,3,6493
1,3,1,3,3,6496
1,3,1,3,3,6497
1,3,1,3,4,6807
4,1,4,3,1,6809
4,1,4,3,1,6812
4,1,4,3,1,6813
4,1,4,3,1,6814
4,1,4,3,1,6816
4,1,4,3,1,6819
4,1,4,3,1,6820
1,2,4,4,2,6970
1,2,4,3,2,6972
1,2,4,3,2,6975
1,2,4,3,2,6976
1,2,4,4,2,6977
1,2,4,3,2,6979
1,2,4,3,2,6982
1,2,4,3,2,6983
3,3,1,3,3,7270
3,3,1,3,3,7271
3,3,1,3,3,7275
3,3,1,4,3,7276
3,3,1,3,3,7278
3,3,1,3,3,7279
3,3,1,3,3,7282
3,3,1,4,3,7283
1,3,2,3,3,8870
1,3,2,4,3,8872
1,3,2,3,3,8876
1,3,2,3,3,8877
1,3,2,3,3,8878
1,3,2,4,3,8880
1,3,2,3,3,8884
1,3,2,3,3,8885
3,4,1,3,4,9971
3,4,1,3,4,9973
3,4,2,3,4,9976
3,4,1,3,4,9977
3,4,1,3,4,9979
3,4,1,3,4,9981
3,4,2,3,4,9984
2,2,4,3,3,9985
2,2,4,3,3,12380
2,2,4,3,3,12382
2,2,4,3,3,12386
2,2,4,3,3,12387
2,2,4,3,3,12388
2,2,4,3,3,12390
2,2,4,3,3,12394
2,2,4,3,3,12395
2,2,4,3,3,12483
2,2,4,3,3,12485
2,2,4,3,3,12488
2,2,4,3,3,12489
2,2,4,3,3,12491
2,2,4,3,3,12493
2,2,4,3,3,12496
2,3,2,3,2,12497
2,3,2,4,2,13641
2,3,2,3,2,13643
2,3,3,3,3,13647
2,3,2,3,2,13648
2,3,2,4,2,13649
2,3,2,3,2,13651
2,3,3,3,3,13655
3,3,4,3,3,13656
3,3,4,4,3,15319
3,3,4,3,3,15321
3,3,4,3,3,15324
3,3,4,3,3,15325
3,3,4,4,3,15326
3,3,4,3,3,15328
3,3,4,3,3,15331
3,3,4,3,4,15332
3,3,4,3,4,15525
3,3,4,3,4,15527
3,3,2,4,2,15530
3,3,4,3,4,15531
3,3,4,3,4,15533
3,3,4,3,4,15535
3,3,2,4,2,15538
1,3,3,3,2,15539
1,3,3,3,2,15633
1,3,3,3,2,15636
1,3,2,3,4,15639
1,3,3,3,2,15640
1,3,3,3,2,15641
1,3,3,3,2,15644
1,3,2,3,4,15647
3,2,1,3,1,15648
3,2,1,3,1,16373
3,2,1,4,1,16375
3,2,3,3,2,16379
3,2,1,3,1,16380
3,2,1,3,1,16381
3,2,1,4,1,16383
3,2,3,3,2,16387
4,3,1,4,4,16388
4,3,1,3,4,16634
4,3,1,3,4,16636
4,3,1,3,4,16639
4,3,1,4,4,16640
4,3,1,3,4,16642
4,3,1,3,4,16644
4,3,1,3,4,16647
4,3,2,3,1,16648
4,3,2,4,1,21918
4,3,2,3,1,21921
4,3,2,3,1,21924
4,3,2,3,1,21925
4,3,2,4,1,21926
4,3,2,3,1,21929
4,3,2,3,1,21932
3,3,4,3,3,21933
3,3,4,3,3,22564
3,3,4,3,3,22566
3,3,4,3,3,22569
3,3,4,3,3,22570
3,3,4,3,3,22572
3,3,4,3,3,22574
3,3,4,3,3,22577
4,3,2,3,1,22578
4,3,2,4,1,23046
4,3,2,3,1,23048
4,3,2,3,1,23050
4,3,2,3,1,23051
4,3,2,4,1,23052
4,3,2,3,1,23054
4,3,2,3,1,23056
1,3,1,4,4,23057
1,3,1,3,4,6482
1,3,1,4,4,1526
1,3,3,3,3,1528
1,3,1,4,4,1531
1,3,1,3,4,1532
1,3,1,4,4,1533
1,3,3,3,3,1535
4,3,3,3,4,1538
4,3,3,3,4,1539
4,3,3,3,4,2272
4,3,3,3,4,2275
4,3,3,3,4,2278
4,3,3,3,4,2279
4,3,3,3,4,2280
4,3,3,3,4,2283
4,2,1,3,3,2286
4,2,1,3,3,2287
4,2,1,3,3,5561
4,2,1,3,3,5562
4,2,1,3,3,5566
4,3,4,3,3,5567
4,2,1,3,3,5569
4,2,1,3,3,5570
4,3,2,3,3,5574
4,3,2,3,3,5575
4,3,2,3,3,12498
4,3,2,3,3,12500
4,3,2,3,3,12504
4,3,2,3,3,12505
4,3,2,3,3,12506
4,3,2,3,3,12508
3,3,3,3,1,12512
3,3,3,3,1,12513
3,3,3,4,1,344
3,3,3,4,1,368
3,3,3,3,1,1227
3,3,3,3,1,1229
3,3,3,4,1,1232
3,3,3,4,1,1233
3,4,1,3,4,1234
1,2,4,4,1,1236
1,2,4,3,1,1239
1,2,4,3,1,1240
1,2,4,3,1,1452
1,2,4,4,1,1454
1,2,4,3,1,1457
1,2,4,3,1,1458
1,2,4,3,1,1459
1,1,4,3,4,1461
1,1,4,3,4,1463
1,1,4,3,4,1464
1,1,4,3,4,1510
1,1,4,3,4,1512
1,1,4,3,4,1516
1,1,4,3,4,1517
1,1,4,3,4,1519
2,2,2,3,1,1523
2,2,2,3,1,1524
2,2,2,3,1,1569
2,2,2,3,1,1572
2,2,2,3,1,1575
2,2,2,3,1,1576
2,2,2,3,1,1579
2,2,2,3,1,1582
1,3,3,3,3,1583
1,3,3,3,3,1859
1,3,3,3,3,1861
1,3,3,3,3,1865
1,3,3,3,3,1866
1,3,3,3,3,1868
1,3,3,3,3,1872
1,3,3,3,3,1873
2,4,1,3,4,1953
1,4,2,3,3,1955
1,3,1,3,4,1958
1,3,1,3,4,1959
1,3,1,3,4,1961
1,3,1,3,4,1963
1,3,1,3,4,1966
1,3,1,3,4,1967
1,3,1,3,4,2064
1,3,1,3,4,2067
1,1,4,3,4,2068
1,1,4,3,4,2069
1,1,4,3,4,2072
1,1,4,3,4,2075
1,1,4,3,4,2076
1,1,4,3,4,2077
1,1,4,3,4,2225
1,1,4,3,4,2226
4,3,4,3,2,2230
4,3,4,3,2,2231
4,3,4,4,2,2233
4,3,4,4,2,2234
4,3,4,3,2,2238
4,3,4,4,2,2239
4,3,4,4,2,2583
3,3,4,3,4,2586
3,3,4,3,4,2587
3,3,4,4,4,2588
3,3,4,4,4,2591
3,3,4,3,4,2593
3,3,4,4,4,2594
3,3,4,4,4,2595
1,2,1,3,3,2945
1,2,1,4,3,2947
1,2,1,4,3,2950
1,2,1,4,3,2951
1,2,1,4,3,2953
1,2,1,4,3,2955
1,2,1,4,3,2958
1,2,1,3,4,2959
1,2,1,3,4,3108
1,2,1,3,4,3110
1,2,1,3,4,3112
1,2,1,3,4,3113
1,2,1,3,4,3116
1,2,1,3,4,3118
1,2,1,3,4,3120
1,3,3,3,3,3121
1,3,3,3,3,3493
1,3,3,3,3,3496
1,3,3,3,3,3499
1,3,3,3,3,3500
1,3,3,3,3,3501
1,3,3,3,3,3504
1,3,3,3,3,3507
1,3,3,3,3,3508
1,3,3,3,3,4213
1,3,3,3,3,4215
1,3,3,3,3,4219
1,3,3,3,3,4220
1,3,3,3,3,4221
1,3,3,3,3,4223
1,3,3,3,3,4226
2,2,3,3,3,4227
2,2,3,3,3,4868
2,2,3,3,3,4870
2,2,3,3,3,4874
2,2,3,3,3,4875
2,2,3,3,3,4877
2,2,3,3,3,4881
2,2,3,3,3,4882
1,3,4,3,3,6083
1,3,4,4,3,6086
1,3,4,3,3,6089
1,3,4,3,3,6090
1,3,4,3,3,6091
1,3,4,4,3,6094
1,3,4,3,3,6097
1,3,4,3,3,6098
4,3,2,4,3,6547
4,3,2,3,3,6549
4,3,2,3,3,6552
4,3,2,3,3,6553
4,3,2,4,3,6555
4,3,2,3,3,6557
4,3,2,3,3,6560
4,3,2,3,3,6561
2,2,2,4,4,6882
2,2,2,4,4,6883
2,2,2,3,4,6885
2,2,2,3,4,6886
2,2,2,4,4,6889
2,2,2,4,4,6890
2,2,2,3,4,6892
2,2,2,3,4,6893
3,3,4,3,2,9891
3,3,4,4,2,9894
3,3,4,3,2,9897
3,3,4,3,2,9898
3,3,4,3,2,9899
3,3,4,4,2,9902
3,3,4,3,2,9905
3,3,4,3,2,9906
4,1,2,3,4,10304
4,1,2,3,4,10306
4,1,2,3,4,10309
4,1,2,3,4,10310
4,1,2,3,4,10312
4,1,2,3,4,10314
4,1,2,3,4,10317
3,3,4,4,3,10318
3,3,4,3,3,11323
3,3,4,3,3,11325
3,3,4,3,3,11328
3,3,4,4,3,11329
3,3,4,3,3,11331
3,3,4,3,3,11333
3,3,4,3,3,11335
2,3,1,3,3,11336
2,3,1,3,3,11939
2,3,1,3,3,11940
2,3,1,3,3,11942
2,3,1,3,3,11943
2,3,1,3,3,11950
2,3,1,3,3,11951
2,3,1,3,3,11953
2,2,1,3,4,11954
2,2,1,3,4,13262
2,2,1,3,4,13263
2,2,1,3,4,13267
2,2,1,3,4,13268
2,2,1,3,4,13270
2,2,1,3,4,13271
2,2,1,3,4,13275
1,3,3,4,3,13276
1,3,3,4,3,13453
1,3,3,3,3,13455
1,3,3,3,3,13458
1,3,3,4,3,13459
1,3,3,4,3,13461
1,3,3,3,3,13463
1,3,3,3,3,13466
3,2,2,4,4,13467
3,2,2,3,4,13690
3,2,2,3,4,13691
3,2,2,3,4,13695
3,2,2,4,4,13696
3,2,2,3,4,13698
3,2,2,3,4,13699
3,2,2,3,4,13703
3,4,3,4,4,13704
3,4,3,3,4,14320
3,4,3,3,4,14321
3,4,3,3,4,14323
3,4,3,4,4,14324
3,4,3,3,4,14328
3,4,3,3,4,14329
3,4,3,3,4,14331
3,3,2,3,4,14332
3,3,2,3,4,14705
3,3,2,3,4,14708
3,3,2,3,4,14711
3,3,2,3,4,14712
3,3,2,3,4,14713
3,3,2,3,4,14716
3,3,2,3,4,14719
3,2,3,3,4,14720
3,2,3,4,4,14896
3,2,3,3,4,14898
3,2,3,3,4,14902
3,2,3,3,4,14903
3,2,3,4,4,14904
3,2,3,3,4,14906
3,2,3,3,4,14910
3,3,1,4,4,14911
3,3,1,3,4,15413
3,3,1,3,4,15415
3,3,1,3,4,15419
3,3,1,4,4,15420
3,3,1,3,4,15421
3,3,1,3,4,15423
3,3,1,3,4,15427
3,3,3,3,3,15428
3,3,3,3,3,15555
3,3,3,3,3,15558
3,3,3,3,3,15561
3,3,3,3,3,15562
3,3,3,3,3,15563
3,3,3,3,3,15566
3,3,3,3,3,15569
3,3,4,3,1,15570
3,3,4,4,1,15806
3,3,4,3,1,15808
3,3,4,3,1,15812
3,3,4,3,1,15813
3,3,4,4,1,15814
3,3,4,3,1,15816
3,3,4,3,1,15820
4,3,2,3,1,15821
4,3,2,3,1,17369
4,3,2,4,1,17371
4,3,2,4,1,17374
4,3,2,3,1,17375
4,3,2,3,1,17377
4,3,2,4,1,17379
4,3,2,4,1,17382
2,2,3,3,2,17383
2,2,3,4,2,20379
2,2,3,3,2,20382
2,2,3,3,2,20385
2,2,3,3,2,20386
2,2,3,4,2,20387
2,2,3,3,2,20390
2,2,3,3,2,20393
3,3,2,4,2,20394
3,3,2,3,2,22744
3,3,2,3,2,22746
3,3,2,3,2,22749
3,3,2,4,2,22750
3,3,2,3,2,22752
3,3,2,3,2,22754
3,3,2,3,2,22757
4,2,2,3,2,22758
4,2,2,4,2,23285
4,2,2,3,2,23286
4,2,2,3,2,23290
4,2,2,3,2,23291
4,2,2,4,2,23293
4,2,2,3,2,23294
4,2,2,3,2,23298
2,3,2,3,2,23299
2,3,2,3,2,1540
2,3,2,3,2,1543
2,3,2,3,2,1546
2,3,2,3,2,1547
2,3,2,3,2,1550
2,3,2,3,2,1552
2,3,2,3,2,1553
4,3,3,4,1,9301
4,3,3,3,1,9303
4,3,3,3,1,9306
4,3,3,3,1,9307
4,3,3,4,1,9309
4,3,3,3,1,9311
4,3,3,3,1,9314
4,3,3,3,1,9315
1,3,3,3,4,12057
1,3,3,3,4,12058
1,3,3,3,4,12062
1,3,3,3,4,12063
1,3,3,3,4,12065
1,3,3,3,4,12066
1,3,3,3,4,12070
1,3,3,3,4,12071
4,3,3,3,3,13119
4,3,3,4,3,13120
4,3,3,3,3,13124
4,3,3,3,3,13125
4,3,3,3,3,13127
4,3,3,4,3,13128
4,3,3,3,3,13132
4,3,3,3,3,13133
4,3,3,3,4,16507
4,3,3,3,4,16509
4,3,3,3,4,16513
4,3,3,3,4,16514
4,3,3,3,4,16515
4,3,3,3,4,16517
4,3,3,3,4,16521
4,3,3,3,4,16522
3,2,4,3,4,19253
3,2,4,3,4,19255
3,2,4,3,4,19256
3,2,4,3,4,19257
3,2,4,3,4,19261
3,2,4,3,4,19263
3,2,4,3,4,19264
3,2,1,3,3,19265
3,2,1,3,3,20747
3,2,1,3,3,20750
3,2,1,3,3,20753
3,2,1,3,3,20754
3,2,1,3,3,20755
3,2,1,3,3,20758
3,2,1,3,3,20761
3,4,1,3,3,20762
3,4,1,3,3,21306
3,4,1,3,3,21308
3,4,1,3,3,21312
3,4,1,3,3,21313
3,4,1,3,3,21314
3,4,1,3,3,21316
3,4,1,3,3,21320
3,4,4,3,1,21321
3,4,4,3,1,595
3,4,4,3,1,597
3,4,4,3,1,601
3,4,4,3,1,602
3,4,4,3,1,603
3,4,4,3,1,605
3,4,4,3,1,609
1,3,4,4,1,610
1,3,4,3,1,903
1,3,4,3,1,905
1,3,4,3,1,909
1,3,4,4,1,910
1,3,4,3,1,911
1,3,4,3,1,913
1,3,4,3,1,917
4,3,3,3,3,918
4,3,3,3,3,1391
4,3,3,3,3,1394
4,3,3,3,3,1397
4,3,3,3,3,1398
4,3,3,3,3,1401
4,3,3,3,3,1404
4,3,3,3,3,1405
4,3,2,3,4,1599
4,3,2,3,4,1601
4,3,2,4,4,1605
4,3,2,4,4,1606
4,3,2,3,4,1608
4,3,2,3,4,1612
4,3,2,4,4,1613
4,3,2,4,4,2928
3,3,2,3,3,2930
3,3,2,3,3,2934
3,3,2,4,3,2935
3,3,2,4,3,2936
3,3,2,3,3,2938
3,3,2,3,3,2942
3,3,2,4,3,2943
3,3,2,4,3,3284
2,3,1,3,4,3286
2,3,1,3,4,3289
2,3,1,3,4,3290
2,3,1,3,4,3292
2,3,1,3,4,3294
2,3,1,3,4,3297
2,3,1,3,4,3298
2,3,1,3,4,3431
1,3,4,3,3,3433
1,3,4,3,3,3437
1,3,4,4,3,3438
1,3,4,4,3,3439
1,3,4,3,3,3441
1,3,4,3,3,3445
1,3,4,4,3,3446
1,3,4,4,3,4292
2,3,2,3,4,4294
2,3,2,4,4,4298
2,3,2,4,4,4299
2,3,2,4,4,4300
2,3,2,4,4,4302
2,3,2,4,4,4306
2,3,2,4,4,4307
3,2,1,3,3,5545
3,2,1,3,3,5547
3,2,1,3,3,5550
3,2,1,3,3,5551
3,2,1,3,3,5553
3,2,1,3,3,5555
3,2,1,3,3,5558
2,3,1,4,3,5559
2,3,1,3,3,5908
2,3,1,4,3,5910
2,3,1,4,3,5914
2,3,1,4,3,5915
2,3,1,3,3,5916
2,3,1,4,3,5918
2,3,1,4,3,5921
1,2,1,3,3,5922
1,2,1,3,3,6184
1,2,1,3,3,6186
1,2,1,3,3,6189
1,2,1,3,3,6190
1,2,1,3,3,6192
1,2,1,3,3,6194
1,2,1,3,3,6197
4,3,1,3,3,6198
4,3,1,3,3,6656
4,3,1,3,3,6659
4,3,1,3,3,6662
4,3,1,3,3,6663
4,3,1,3,3,6666
4,3,1,3,3,6669
4,3,1,3,3,6670
3,1,2,3,2,6672
3,1,2,3,2,6673
3,1,2,3,2,6677
3,1,2,3,2,6678
3,1,2,3,2,6679
3,1,2,3,2,6680
3,1,2,3,2,6684
3,1,2,3,2,6685
2,3,4,3,3,6911
2,3,4,3,3,6914
2,3,4,3,3,6917
2,3,4,3,3,6918
2,3,4,3,3,6921
2,3,4,3,3,6924
2,3,4,3,3,6925
2,3,4,3,3,6969
3,3,3,3,3,6971
3,3,3,3,3,6974
3,3,3,3,3,6978
3,3,3,3,3,6980
3,3,3,3,3,6981
3,3,3,3,3,7465
3,3,3,3,3,7467
3,3,3,3,3,7471
2,3,1,3,3,7472
2,3,1,4,3,7473
2,3,1,4,3,7474
2,3,1,4,3,7478
2,3,1,3,3,7479
2,3,1,4,3,7622
2,3,1,4,3,7623
2,3,1,4,3,7627
3,3,3,3,3,7628
3,3,3,3,3,7630
3,3,3,3,3,7631
3,3,3,3,3,7635
3,3,3,3,3,7636
3,3,3,3,3,8040
3,3,3,3,3,8042
2,2,4,3,4,8043
2,2,4,3,4,8044
2,2,4,3,4,8048
2,2,4,3,4,8050
2,2,4,3,4,8051
2,2,4,3,4,8052
2,2,4,3,4,8674
2,2,4,3,4,8676
1,3,3,3,3,8679
1,3,3,3,3,8680
1,3,3,3,3,8684
1,3,3,3,3,8686
1,3,3,3,3,8689
1,3,3,3,3,8690
1,3,3,3,3,8728
3,2,4,4,3,8729
3,2,4,3,3,8733
3,2,4,3,3,8734
3,2,4,3,3,8736
3,2,4,3,3,8737
3,2,4,3,3,8741
3,2,4,3,3,8742
1,3,3,4,4,8981
1,3,3,3,4,8983
1,3,3,3,4,8986
1,3,3,3,4,8987
1,3,3,4,4,8989
1,3,3,3,4,8991
1,3,3,3,4,8993
1,3,3,3,4,8994
2,3,2,3,4,9207
2,3,2,3,4,9208
2,3,2,4,4,9212
2,3,2,4,4,9213
2,3,2,3,4,9215
2,3,2,3,4,9216
2,3,2,4,4,9220
2,3,2,4,4,9221
2,3,1,3,4,10176
2,3,1,3,4,10177
2,3,1,4,4,10181
2,3,1,4,4,10182
2,3,1,3,4,10184
2,3,1,3,4,10185
2,3,1,4,4,10189
2,3,1,4,4,10190
2,1,2,3,4,10240
2,1,2,3,4,10242
2,1,2,3,4,10245
2,1,2,3,4,10246
2,1,2,3,4,10248
2,1,2,3,4,10250
2,1,2,3,4,10253
2,1,2,3,4,10254
2,1,3,3,3,10462
2,1,3,3,3,10463
2,1,3,3,3,10467
2,1,3,3,3,10468
2,1,3,3,3,10470
2,1,3,3,3,10471
2,1,3,3,3,10475
2,1,3,3,3,10476
2,3,3,3,2,10972
2,3,3,4,2,10973
2,3,3,3,2,10977
2,3,3,3,2,10978
2,3,3,3,2,10980
2,3,3,4,2,10981
2,3,3,3,2,10985
2,3,3,3,2,10986
3,2,1,3,3,11593
3,2,1,3,3,11594
3,2,1,3,3,11595
3,2,1,3,3,11596
3,2,1,3,3,11597
3,2,1,3,3,11598
3,2,1,3,3,11599
3,2,1,3,3,11600
3,3,1,3,4,11601
3,3,1,3,4,11602
3,3,1,3,4,11603
3,3,1,3,4,11604
3,3,1,3,4,11605
3,3,1,3,4,11606
3,3,1,3,4,11607
3,3,1,3,4,11697
3,2,1,3,1,11698
3,2,1,4,1,11702
3,2,1,3,1,11703
3,2,1,3,1,11704
3,2,1,3,1,11705
3,2,1,4,1,11709
3,2,1,3,1,11710
3,2,1,3,1,11804
3,3,2,3,4,11805
3,3,2,3,4,11809
3,3,2,3,4,11810
3,3,2,3,4,11812
3,3,2,3,4,11813
3,3,2,3,4,11817
3,3,2,3,4,11818
3,3,2,3,4,12348
3,2,2,3,3,12350
3,2,2,3,3,12354
3,2,2,3,3,12355
3,2,2,3,3,12356
3,2,2,3,3,12358
3,2,2,3,3,12362
3,2,2,3,3,12363
3,2,2,3,3,12482
4,3,3,4,2,12484
3,3,3,4,2,12486
3,3,3,3,2,12487
4,3,3,3,2,12490
4,3,3,3,2,12492
3,3,3,3,2,12494
3,3,3,3,2,12495
4,3,3,3,2,12991
3,3,3,4,2,12994
3,3,3,3,2,12997
4,3,3,3,2,12998
4,3,3,3,2,12999
3,3,3,3,2,13002
3,3,3,3,2,13005
